,Unnamed: 0,comments,rating
3970,3970,hơn  tháng mới giao nha quý vị k bít còn hạn sd không,Hài lòng
3971,3971,tai nghe bên trái nhỏ hơn bên phải  vào windows không chỉnh được luôn,Hài lòng
3972,3972,đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt thời gian giao hàng rất nhanh  ,Hài lòng
3973,3973,mẫu mã đẹp  sảm phẩm hợp túi tiền  dễ sử dựng  khả năng chống nước tốt,Hài lòng
3974,3974,dùng cũng tiện lợi thôi chứ cạo ko sát đc như dao cạo râu,Hài lòng
3975,3975,hơi mỏng manh á,Hài lòng
3976,3976,không được tặng bookmark theo tiêu đề giới thiệu sản phẩm,Hài lòng
3977,3977,ghế đẹp nhưng có  cái ốp tay cứ bị rớt ra hoài ,Hài lòng
3978,3978,vải quần nam mềm mát hơn quần nữ  size l form rộng  mua cho bố mà bố bảo thích quần uniqlo hơn vì k hằn thun ở bụng  p nói chung là ok phù hợp giá tiền rẻ  cơ mà các nhà may vn ít khi cải tiến công nghệ mẫu mã ,Hài lòng
3979,3979,sách được gói cẩn thận  chất lượng in ổn  nội dung chưa đọc hết nên chưa cảm nhận được nhiều,Hài lòng
3980,3980,sản phẩm tốt   đóng gói kỹ   giao hàng nhanh tuy nhiên không có sản phẩm tặng kèm,Hài lòng
3981,3981,spham okie  tốc đọ đo cao kết nối dễ,Hài lòng
3982,3982,chất ok  phù hợp với giá tiền,Hài lòng
3983,3983,hàng may  nói chung là ok  quần đùi giá rẻ cũng chấp nhận được cảm giác hơi nhiều ni lông,Hài lòng
3984,3984,mát nhưng chọn nhầm size nên rộng quá,Hài lòng
3985,3985,chất vải hơi cứng nhưng mát chứ k nóng nha ,Hài lòng
3986,3986,tạm ổn trong tầm giá ,Hài lòng
3987,3987,mới nhận hàng chiều nay khui ra đã thấy tróc sơn  miếng trong khi hàng đóng thùng rất kỹ lưỡng không biết lý do sao lại trầy  tiếc ghê gớm,Hài lòng
3988,3988,chua sai nen chua bt  nhung thay binh dep dung cho cac e di hoc va lam cong so  ok,Hài lòng
3989,3989,hạn sử dụng còn rất xa luôn   góp ý nho nhỏ  lần sau shop dán băng dính trên nắp để tránh quá trình vận chuyển nó bị bung nhé ,Hài lòng
3990,3990,sau khi mua sử dụng khoảng  tuần thì mình có một vài đánh giá    sản phẩm chất lượng ổn định  đẹp  mượt mà    thời gian giao hàng nhanh  tuy nhiên  sản phẩm điện tử giá trị lớn mà lúc nhận hàng hộp đóng gói bị móp méo  may mắn là có thể nó không ảnh hưởng gì đến hộp máy bên trong  mong tiki để ý khâu vận chuyển ,Hài lòng
3991,3991,bề ngang thì  tuyệt   nhưng  ngắn quá  sợ ló   hihi,Hài lòng
3992,3992,đúng sách đẹp nữa  trừ  sao vì sách giao từ đà nẵng mà mình ở đà nẵng nữa fai  ngày ms có,Hài lòng
3993,3993,màu trắng có hơi mỏng chút ,Hài lòng
3994,3994,được trong tầm giá  có cổng cắm sạc ở phía trong  khá tiện cho việc sạc dthoai  về độ bền thì phải trải nghiệm mới biết dc  ,Hài lòng
3995,3995,nghe thì được tiếng nghe thì ổn  pin  nói chung là được  khi dùng để gọi điện thì bên kia phản hồi là ko rõ tiếng và bị nhoè giọng ko biết nguyên nhân do đâu,Hài lòng
3996,3996,tiền nào của nấy  hàng nhái may   hàng chuẩn của may  có túi  bên,Hài lòng
3997,3997,tiện hết sức ,Hài lòng
3998,3998,nhỏ hơn tưởng tượng,Hài lòng
3999,3999,in,Hài lòng
4000,4000,đọc hơn nửa truyện m mới hiểu cây cam ngọt tại sao lại làm bạn được với cậu bé ,Hài lòng
4001,4001,chất cũng được ,Hài lòng
4002,4002,hàng tiki rất chất lượng  giao hàng nhanh  giá săn sale rất tuyệt  rất cảm ơn tiki   sẽ ủng hộ dài                       ,Hài lòng
4003,4003,màu không giống hình và thiếu mấy màu mình thik nhưng chất lượng vẫn ok ,Hài lòng
4004,4004,chắc do giao hàng nên sách bị móp phần bìa một xíu còn lại đều ổn nha đáng mua lắm,Hài lòng
4005,4005,đường kim mũi chỉ khá ổn  tầm giá tiền duyệt được  chỉ lưu ý mn là chất liệu hơi nhăn,Hài lòng
4006,4006,quyển sách rất dày  nhưng nxb trẻ vẫn làm bìa mềm  không khâu tép  và vẫn dùng giấy xốp rất kém ,Hài lòng
4007,4007,giao hàng và chế độ kiểm hàng chất lượng,Hài lòng
4008,4008,bình chất lượng tốt   giữ nhiệt được lâu tiện lợi khi sử dụng,Hài lòng
4009,4009,phần dẫn truyện đi vào khá hay  kết hơi bất ngờ với vẫn thấy thiếu thiếu kiểu gì  tạm chứ k hay như review,Hài lòng
4010,4010,noi dung ok,Hài lòng
4011,4011,sách hay  đóng gói chắc chắn  giáo hàng nhanhh,Hài lòng
4012,4012,tam on,Hài lòng
4013,4013,bàn chải đẹp  giá ổn  chất lượng ổn  độ bền thì sd lâu dài mới biết được  tiki giao hàng nhanh tuy nhiên hàng tặng kèm đợi hơi lâu        ,Hài lòng
4014,4014,giao hàng chậm  vì tình hình dịch bệnh  đặt đơn từ   đến   mới nhận được  ở cùng thành phố   đóng gói cẩn thận   giao hàng đủ không thiếu  sản phẩm không bị hư hỏng  có ly quà tặng mà không thấy ống hút     ,Hài lòng
4015,4015,chủ shop nhiệt tình  thân thiện ,Hài lòng
4016,4016,không phải tất cả là vải cotton ,Hài lòng
4017,4017,mình xem hướng dẫn thấy là  loại đầu bàn chải  shop cho hỏi là cái bàn chải trắng răng là phải mua thêm à  mình nhận đc  cái cùng loại,Hài lòng
4018,4018,độ cao ghế không đc như mong đợi,Hài lòng
4019,4019,nhưng cũng phù hợp với giá tiền  mặc vẫn ok ,Hài lòng
4020,4020,đóng gói cẩn thận hỗ trợ dịch vụ tốt  sao do giao hang quá lâu so với các trang mại điện tử khác ,Hài lòng
4021,4021,đọc nội dung ở đoạn cuối hơi mệt,Hài lòng
4022,4022,chất lượng sản phẩm tạm được  áo hơi mỏng nhưng mặc ấm ,Hài lòng
4023,4023,giao nhanh  giấy đẹp  câu chuyện gần gũi  dễ cảm nhận,Hài lòng
4024,4024, mình nghĩ sản phẩm này chưa bàn đến nội dung  thì số trang sách hơi ít    mình thì không cần hình thức cầu kì hay đẹp  đọc sách là để lấy tri thức  kinh nghiệm trải nghiệm nên  với mình  nội dung và những chắt lọc quan trọng hơn   kinh nghiệm mua sách của mình trên tiki là  đừng chỉ đọc lời giới thiệu hay  bình luận hay về sách  nhiều lần mình mua nhầm vì tin vào điều ấy   hãy xem xét cẩn trọng về chất lượng nội dung  số trang  kích thước để tránh phải đổi trả về sau  không phải sách nào số trang nhiều cũng hay  nhưng số trang ít thì mình thấy không đáng tiền    một cuốn là quá đắt     xem thêm,Hài lòng
4025,4025,ok sạc  lần thấy ổn còn k biết thế nào  không có tem fpt như các đợt,Hài lòng
4026,4026,đường kim mũi chỉ khá ổn  tầm giá tiền duyệt được  chỉ lưu ý mn là chất liệu hơi nhăn,Hài lòng
4027,4027,sách bìa mềm tay gấp khá đẹp  đóng gói không cẩn thận ,Hài lòng
4028,4028,giao hàng quá lâu  đặt   tới   mới giao  trg khi ghi hạn giao là   mà   là k còn giãn cách xh nữa mà tới h mới giao   sao là cho nc ngọt và a nv giao hàng   sao cho tiki,Hài lòng
4029,4029,ổn áp trong tầm giá ,Hài lòng
4030,4030,giá đó thì hàng như vậy là ok,Hài lòng
4031,4031,khá hài lòng,Hài lòng
4033,4033,giao hàng nhanh  chất lượng thực tế giống quảng cáo ,Hài lòng
4034,4034,hình thức đc  vừa mức với giá tiền,Hài lòng
4035,4035,sách bị cong phần gáy nghĩ do qt vận chuyển  nhưng đặt hàng hqua nay đã giao vậy nên  sao cho nội dung của cuốn tiểu thuyết,Hài lòng
4036,4036,chất vải ko mềm lắm,Hài lòng
4037,4037,bình đẹp nhưng giao nhầm màu nên trừ  sao ,Hài lòng
4038,4038,áo đẹp quá ,Hài lòng
4039,4039,hàng may  nói chung là ok  quần đùi giá rẻ cũng chấp nhận được cảm giác hơi nhiều ni lông,Hài lòng
4040,4040,y nghia,Hài lòng
4041,4041,nhưng nhìn chung đẹp ,Hài lòng
4042,4042,chất lượng khá tốt  mặc tương đối thoải mái ,Hài lòng
4043,4043,giá sale rẻ  bọc hàng vô cùng kĩ  giao hàng đúng hẹn  tuy nhiên đơn hàng bị tách thành  đơn sp chính  đơn quà và tính phí ship cả  đơn    mình thấy điều này hơi vô lí cho khách hàng ,Hài lòng
4044,4044,giau hàng nhanh,Hài lòng
4045,4045,mới xài thấy có vẻ ổn  dưới   thì  phút sạc được    sau đó thì chậm dần  iphone  sạc gần  tiếng là đầy  có một điều là không biết vào đâu để kiểm tra nó đúng là hàng chính hãng  có mã qr nhưng quét không ra gì ,Hài lòng
4046,4046,mình tạm thời mới đọc được một ít và sẽ quay lại review sau khi đọc xong  rất cám ơn tiki ,Hài lòng
4047,4047,đóng gói kỹ càng  nhưng vì đi tỉnh nên phải qua j t phải tự đi pick hàng,Hài lòng
4048,4048,ủa mình thấu tặng bộ thố mà giao hàng cho mình không có vậy    ,Hài lòng
4049,4049,mới mua  cài đặt các ứng dụng thấy chậm  pin ok nhưng thấy hơi nóng nóng,Hài lòng
4050,4050,giao nhanh vãi đạn     ,Hài lòng
4051,4051,đã lường trc là sách sẽ có vấn đề r n mà vẫn thất vọng  sản phẩm bị nhăn  như ảnh  tuy nhiên vẫn tạm chấp nhận dc vì nó k bị cũ quá ,Hài lòng
4052,4052,shipperrr tệ  nc không ra gì,Hài lòng
4053,4053,hàng giao nhanh  trong vòng  nhận đc ngay  chính hãng vna  nguyên seal  tiếc là ko có kèm sạc và tai nghe  phải mua thêm bên ngoài ,Hài lòng
4054,4054,vải và may thì được nhưng size thì sốp tư vấn chưa chuẩn   mắc hơi chật ,Hài lòng
4055,4055,so với ảnh thì thực tế mày dày hơn và viền máy cũng bự hơn   viền màu đen nên cảm giác máy có phần xấu hơn thực tế,Hài lòng
4056,4056,giá rẻ    hơi nhỏ nhưng nhẹ riêng tôi thích vì nó phù hợp cho mặc ở nhà  ,Hài lòng
4057,4057,do dịch nên ship hơi lâu  nhưng có thể chủ động sang bên website của giao hàng nhanh để xem chi tiết quá trình vận chuyển    hộp bên ngoài của tiki bị móp chắc bị nén hàng  bên ngoài có dán  hàng cực kỳ dễ vỡ   bên trong có vài tờ giấy xi măng  tuy hộp iphone  cũng đã có  lớp chống sốc bên trong    check hàng chính hãng  lần đầu mua sản phẩm giá trị quá tiki trading thấy ok chấp nhận được ,Hài lòng
4058,4058,thấy không ngả đc,Hài lòng
4059,4059,quyển này đọc cũng ok mà mình k thẩm thấu đc nhiều về ngôn từ lắm  mà truyện kể về suy nghĩ của  cậu bé lên đôi khi mình thấy nó hơi ngớ ngẩn nhưng song cũng rất dễ thương    khúc cuối buồn lắm đọc khóc quá trời,Hài lòng
4060,4060,chưa ưng chất vải lắm,Hài lòng
4061,4061,đặt hàng lâu lắm tiki mới xác nhận  nên thời gian giao hàng cũng rất trễ,Hài lòng
4062,4062,dáng quần đẹp ,Hài lòng
4063,4063,wifi bắt khá ổn  xuyên  tường vẫn được    không hiểu sao ngồi sát cục wifi mà speedtest chỉ loanh quanh     cổng wan  mà chạy không hết được công suất  trong khi mạng mình gắn vào cổng ge là   chắc do dây kết nối quá ,Hài lòng
4064,4064,hàng chuẩn đẹp chê mỗi cái là tiki giao hàng chạm thôi còn mọi thứ ok,Hài lòng
4065,4065,chỉ để nhắn tin gọi điện  ít chụp ảnh  ảnh chụp khá sắc nét,Hài lòng
4066,4066,gáy sách hơi bị rách keo  lần đầu gặp phải khi mua sách tiki   truyện nửa đầu k hấp dẫn  nửa sau khá cảm động  và tạo nhiều suy nghĩ sâu sa về việc nuôi dạy một đứa trẻ đặc biệt với những xúc cảm khác biệt  đáng suy ngẫm ,Hài lòng
4067,4067,quần đẹp  cùng size nhưng vòng lưng mỗi cái mỗi cỡ  chung quy thì rẻ đẹp đáng tiền ,Hài lòng
4068,4068,quần chất tạm ổn đc  chiếc  nói chung tiền nào của nấy,Hài lòng
4069,4069,sách đẹp cực nhưng kiểu nó bị móp phần mé sát ấy  trông ko đc thẩm mĩ lắm,Hài lòng
4070,4070,bìa sách cực đẹp  nội dung sách hay,Hài lòng
4071,4071,vải thì tạm được  ,Hài lòng
4072,4072,giao trễ hơn  tháng  đóng gói không cẩn thận ,Hài lòng
4073,4073,  cái thì vậy là tốt rồi ,Hài lòng
4074,4074,gói hàng ko cẩn thận móp sách,Hài lòng
4075,4075,ko có quà tặng như hình bàn chải xài ổn,Hài lòng
4076,4076,sau hơn   năm dùng ở phần nắp có mùi nhựa  không biết có ai bị giống mình không ,Hài lòng
4077,4077,trừ  sao vì bàn chải chưa mua được đầu thây thế  đầu loing bàn chải hơi cứng,Hài lòng
4078,4078,ok giao nhanh,Hài lòng
4079,4079,bìa sau sách của mình có  vết gãy làm bung màng sách nhìn hơi mất thẩm mỹ chút xíu  còn lại đều ổn,Hài lòng
4080,4080,ipod bảo hành còn  tháng  giao hàng nhanh trước hạn,Hài lòng
4081,4081,sản phẩm đóng gói cẩn thận  chất vải mặc mỏng nhẹ thoáng  vừa size  duy chỉ có phần cạp chun hơi chật  xíu  quần mặc ở nhà thì nên làm cạp chun rộng  tí cho thoải mái ,Hài lòng
4082,4082,sao mình thấy trong hình quảng cáo có túi vải đựng hộp bên ngoài mà lúc nhận hàng không thấy có ,Hài lòng
4083,4083,đóng hói cẩn thận  giữ nhiệt tốt  lớp sơn bên ngoài dễ bị bong chóc,Hài lòng
4084,4084,hơi yếu  nhưng dùng cũng tạm ổn,Hài lòng
4085,4085,sp đã bị kích hoạt trước đó  bảo hành chỉ đến tháng    sp xài ok  giao hàng nhanh chóng  đảm bảo an toàn ,Hài lòng
4086,4086,dùng ko biết bền ko nhưng đầu bàn chải cứng đánh bị đau lợi ,Hài lòng
4087,4087,tốt trong tầm giá,Hài lòng
4088,4088,tiki tranding nên cải thiện về khâu đóng gói   hộp có vài chỗ bị móp và băng keo bị dư làm hộp bị xấu đi   nên cho gói thêm chống xốc   nhưng không ảnh hưởng tới sách   hi vọng tiki tranding có thể cải thiện về khâu đóng gói cẩn thận   mang trải nghiệm tốt nhất cho khách hàng ,Hài lòng
4089,4089,tiki giao hàng nhanh  đặt ngày trước hôm sau đã giao rồi  sách đóng gói kĩ càng  được bọc bao ngoài nữa  nên không bị móp méo gì  chỉ có điều là mấy trang cuối keo dán không chắc lắm nên hơi tiếc     ,Hài lòng
4090,4090,hàng dùng tốt,Hài lòng
4091,4091,sản phẩm đúng mô tả  không biết chất lượng như thế nào,Hài lòng
4092,4092,ok hài lòng,Hài lòng
4093,4093,rất đáng tiền nhưng áo hơi chât chút ,Hài lòng
4094,4094,sau  thời gian dùng  sản phẩm khó vệ sinh ở nắp chai ,Hài lòng
4095,4095,sách bé hơn mình nghĩ  nội dung cũng tạm ổn  tác giả đầu tư trích dẫn  phân tích cũng ok  do tác giả còn trẻ nên chiếu sâu diễn giải  phân tích chưa tới   khen thiết kế bìa đẹp nha,Hài lòng
